1,0,0.0002229,7.5061e-009,1.0742e-006
2,0,4.4859e-007,2.394e-009,2.2797e-006
3,0.055708,5.3162e-005,3.5323e-008,1.3651e-005
4,0.0053628,0.0010605,1.8833e-007,0.00010955
5,34.059,36.001,3.6986e-006,0.00091724
6,16.734,34.109,6.9454e-006,0.0023929
7,56.592,637.7,4.9802e-006,0.00090611
8,32.741,182.59,7.228e-006,0.0019558
9,38.062,148.35,2.026e-006,0.00056257
10,0.95735,0.035424,8.9393e-007,0.00019355
11,0,0.00017727,5.9882e-008,2.4925e-005
12,0,8.7432e-006,1.0619e-008,3.0291e-006
