1,0,0.036953,0.00092415,8.1513e-007
2,0,0.0039706,0.0015315,1.0436e-006
3,0,0.037908,0.003473,2.8452e-006
4,0,0.65073,0.0095498,1.0099e-005
5,0,0.15733,0.025802,3.3996e-005
6,0,0.19432,0.052439,8.9755e-005
7,0,0,0.020592,0.00013207
8,0,0,0.0012184,5.8244e-005
9,0,0,0.00058594,3.007e-005
10,0,0,1.4818e-005,6.0474e-006
11,0,0.0001523,0.00018039,2.4504e-006
12,0,0.0010291,0.0009668,1.1059e-006
