0,0,0,0,0,0,0.98,0.98,0.98,0,0,0,0,0,0,10.9,10.9,10.9,0.06,0.06,0.06
0,0,0,0,0,0,0.97,0.97,0.97,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
0,0,0,0,0,0,0.93,0.93,0.93,0,0,0,0,0,0,4.5,4.5,4.5,0.99,0.99,0.99
0,0,0,0,0,0,0.82,0.82,0.82,0,0,0,0,0,0,0,0,0,2.15,2.15,2.15
0,0,0,0,0,0,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,0.47,0.47,0.47
0,0,0,0,0,0,0.97,0.97,0.97,0,0,0,0,0,0,0,0,0,2.36,2.36,2.36
0,0,0,0.03,0.03,0.03,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
0,0,0,0.02,0.02,0.02,1.1,1.1,1.1,0,0,0,0,0,0,0,0,0,1.24,1.24,1.24
0,0,0,0,0,0,1.08,1.08,1.08,0,0,0,0,0,0,23.8,23.8,23.8,1.03,1.03,1.03
0,0,0,0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0.22,0.22,0.22
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.93,0.93,0.93
0,0,0,0,0,0,0.91,0.92,0.92,0,0,0,0,0,0,0,0,0,0.28,0.28,0.28
0,0,0,0,0,0,0.76,0.76,0.76,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19
0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.44,0.44,0.44
0,0,0,0,0,0,0.22,0.22,0.22,0,0,0,0,0,0,0,0,0,1.4,1.4,1.4
0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0.62,0.62,0.62
0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,2.29,2.29,2.29
0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.76,0.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.81,0.81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.16,1.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.35,0.35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0.22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99
19.686,39.554,59.421,0.18,0.18,0.18,1.13,1.13,1.13,0,0,0,0,0,0,53.7,53.7,53.7,3.07,3.07,3.07
0,0,0,0.28,0.28,0.28,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,1.22,1.22,1.22
7.8089,16.062,24.317,0.29,0.3,0.3,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,0.52,0.52,0.52
0,0,0,0.29,0.29,0.29,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,0.36,0.36,0.36
0,0,0,0.26,0.26,0.26,1.16,1.16,1.16,0,0,0,0,0,0,3.3,3.3,3.3,1.45,1.45,1.45
0,0,0,0.22,0.22,0.22,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,2.45,2.45,2.45
0,0,0,0.2,0.21,0.21,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,0.95,0.95,0.95
0,0,0,0.16,0.17,0.17,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,0.73,0.73,0.73
0,0,0,0.15,0.15,0.15,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,0.31,0.31,0.31
0,0,0,0.13,0.14,0.14,1.16,1.16,1.16,0,0,0,0,0,0,0,0,0,1.35,1.35,1.35
0,0,0,0.12,0.12,0.12,1.15,1.15,1.15,0,0,0,0,0,0,0,0,0,2.32,2.32,2.32
0,0,0,0.1,0.1,0.1,1.14,1.15,1.15,0,0,0,0,0,0,0,0,0,1.15,1.15,1.15
0,0,0,0.08,0.08,0.08,1.14,1.14,1.14,0,0,0,0,0,0,0,0,0,0.89,0.89,0.89
0,0,0,0.05,0.06,0.06,1.12,1.13,1.13,0,0,0,0,0,0,0,0,0,1.16,1.16,1.16
0,0,0,0.03,0.04,0.04,1.11,1.11,1.11,0,0,0,0,0,0,0,0,0,0.26,0.26,0.26
0,0,0,0.01,0.02,0.02,1.09,1.1,1.1,0,0,0,0,0,0,0,0,0,0.42,0.42,0.42
0,0,0,0,0,0,1.07,1.07,1.07,0,0,0,0,0,0,0,0,0,1.03,1.03,1.03
0,0,0,0,0,0,1.03,1.04,1.04,0,0,0,0,0,0,0,0,0,1.8,1.8,1.8
0,0,0,0,0,0,0.96,0.99,0.99,0,0,0,0,0,0,0,0,0,1.24,1.24,1.24
0,0,0,0,0,0,0.85,0.89,0.89,0,0,0,0,0,0,0.9,0.9,0.9,0.66,0.66,0.66
0,0,0,0,0,0,0.65,0.72,0.72,0,0,0,0,0,0,0,0,0,0.47,0.47,0.47
0,0,0,0,0,0,0.36,0.44,0.44,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3
0,0,0,0,0,0,0.14,0.18,0.19,0,0,0,0,0,0,0,0,0,0.46,0.46,0.46
0,0,0,0,0,0,0.28,0.3,0.3,0,0,0,0,0,0,2.3,2.3,2.3,1,1,1
0,0,0,0,0,0,0.27,0.27,0.27,0,0,0,0,0,0,4.6,4.6,4.6,0.3,0.3,0.3
0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.51,0.51,0.51
0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0,0,0,12.5,12.5,12.5,0.79,0.79,0.79
